strokes,log_freq,mean_log_rt,se,lower,upper,rt_ms,rt_lower,rt_upper,penalty_band
1,0.6051108419195039,6.401327465958544,0.01083670671602017,6.380087520795144,6.4225674111219435,602.6444971822873,589.9793408599772,615.5815379140324,FALSE
1.120603015075377,0.6051108419195039,6.403466466225251,0.010558197314967627,6.382772399487915,6.4241605329625875,603.9349335523463,591.565492180545,616.5630159062075,FALSE
1.2412060301507537,0.6051108419195039,6.405605319335252,0.010280829846930298,6.385454892835269,6.425755745835235,605.2280440569598,593.1544929670226,617.5473500685063,FALSE
1.3618090452261307,0.6051108419195039,6.407743878131833,0.010004819787735021,6.388134431347872,6.427353324915794,606.5237447867953,594.7460045809381,618.5347192864322,FALSE
1.4824120603015074,0.6051108419195039,6.409881995458288,0.009730385411394532,6.390810440051954,6.428953550864621,607.8219510785456,596.339681461487,619.525306965154,FALSE
1.6030150753768844,0.6051108419195039,6.41201952415791,0.009457747962327843,6.393482338151747,6.430556710164073,609.1225775111833,597.9351708665816,620.5193012749809,FALSE
1.7236180904522613,0.6051108419195039,6.414156317073986,0.009187131840578039,6.396149538666453,6.432163095481519,610.4255379023343,599.5321125972662,621.5168954155089,FALSE
1.8442211055276383,0.6051108419195039,6.41629222704981,0.008918764799425608,6.398811448042936,6.4337730060566845,611.7307453047852,601.1301387060305,622.518287897971,FALSE
1.964824120603015,0.6051108419195039,6.418427106928674,0.008652878154254955,6.401467465746334,6.435386748111014,613.0381120030979,602.7288731901796,623.5236828446103,FALSE
2.085427135678392,0.6051108419195039,6.420560804132643,0.0083897101340442,6.404116972269916,6.43700463599537,614.3475461798419,604.327924684902,624.5332907526689,FALSE
2.2060301507537687,0.6051108419195039,6.422693111718149,0.008129533792282135,6.406759225485276,6.4386269979510224,615.6589217438562,605.9268235045797,625.5473321523006,FALSE
2.3266331658291457,0.6051108419195039,6.424823791382827,0.00787264198218713,6.40939341309774,6.440254169667914,616.9720921647555,607.5250525304975,626.5660336551254,FALSE
2.4472361809045227,0.6051108419195039,6.426952604445825,0.007619328682642228,6.412018720227846,6.441886488663804,618.2869094175871,609.1220878194275,627.5896244801371,FALSE
2.567839195979899,0.6051108419195039,6.429079312226292,0.007369888372877874,6.414634331015451,6.443524293437132,619.6032242107339,610.7173995710938,628.618335947126,FALSE
2.6884422110552766,0.6051108419195039,6.431203676043378,0.007124615517474991,6.417239429629126,6.445167922457629,620.9208859821503,612.3104527514367,629.6524008636626,FALSE
2.809045226130653,0.6051108419195039,6.433325457216231,0.00688380391705059,6.419833201538812,6.44681771289365,622.2397428959571,613.9007078917895,630.6920527406759,FALSE
2.92964824120603,0.6051108419195039,6.4354444170640015,0.006647745898200557,6.422414835103528,6.448473999024475,623.5596418394116,615.4876220988003,631.7375248018868,FALSE
3.050251256281407,0.6051108419195039,6.437560316413307,0.006416731303018252,6.424983523059391,6.450137109767223,624.8804281124737,617.0706500226264,632.7890484237271,FALSE
3.170854271356784,0.6051108419195039,6.439672898702392,0.006191046139430623,6.427538448269108,6.451807349135676,626.2019348420656,618.6492351072571,633.846840741607,FALSE
