char,mean_log_rt,acc_rate,strokes,log_freq,sem_component,sem_log_freq,phon_component,phon_log_freq
梨,6.493191725303679,1,11,0.49622369185226645,木,4.367878930826555,利,2.294781801681074
梭,6.601577851551062,0.896551724137931,11,0.26249855101476754,木,4.367878930826555,夋,2.2272262806913288
梯,6.587318172022032,0.9310344827586207,11,0.3261924381277724,木,4.367878930826555,弟,2.2567533345432698
械,6.5700729380015535,0.896551724137931,11,0.0792174357465669,木,4.367878930826555,戒,1.2354653181216388
梳,6.509462528972586,1,10,0.71502508009086,木,4.367878930826555,NA,NA
梵,6.683418332140103,1,11,0.471936804594729,木,4.367878930826555,凡,2.851851520020539
检,6.527246759066194,0.896551724137931,11,0.9133104146557537,木,4.367878930826555,佥,3.144123521737966
棉,6.373047426920336,0.9655172413793104,12,1.2198280609760699,木,4.367878930826555,NA,NA
棋,6.470576590267231,0.9655172413793104,12,0.8793941035439464,木,4.367878930826555,其,3.210503490414645
棍,6.5384801867050975,0.896551724137931,12,0.4642659340340754,木,4.367878930826555,昆,2.2423142835783354
棒,6.581226646690903,0.8275862068965517,12,2.3231060041079847,木,4.367878930826555,奉,2.346782752389004
棕,6.594005442560951,1,12,0.27634689625303327,木,4.367878930826555,宗,2.4368769747869967
棘,6.5334212210397,0.9655172413793104,12,0.045792232729559144,木,4.367878930826555,NA,NA
棚,6.659309030825785,0.9310344827586207,12,0.45533221534864565,木,4.367878930826555,朋,1.854658193813978
棠,6.484666694794138,1,12,0.021974455110060194,木,4.367878930826555,尚,3.035822906878628
森,6.426558025998423,1,12,1.0955284987257283,木,4.367878930826555,NA,NA
棱,6.6607773986483085,0.9310344827586207,12,0.0683714180326432,木,4.367878930826555,夌,2.168846487731823
棵,6.594327410871641,0.8275862068965517,12,1.2882738244597736,木,4.367878930826555,果,2.491254507937838
棺,6.557535384022112,0.9655172413793104,12,0.09760432887441087,木,4.367878930826555,官,2.7997165683691665
椁,6.811048617613818,0.4827586206896552,12,0.006380458549693074,木,4.367878930826555,享,1.867823852005781
椅,6.503593935451104,0.7931034482758621,12,0.3044043496837311,木,4.367878930826555,奇,2.1951066872705054
植,6.434959679735558,1,12,0.652391404017054,木,4.367878930826555,直,2.766899148166869
椎,6.875862736440521,0.7241379310344828,12,0.0683714180326432,木,4.367878930826555,隹,3.485260361317536
椒,6.722729121173283,0.8620689655172413,12,0.0683714180326432,木,4.367878930826555,叔,2.260206904897668
椰,6.611497682330076,0.8275862068965517,13,0.14391993838583653,木,4.367878930826555,耶,1.0265169219963648
椿,6.690176515455784,0.8275862068965517,13,0.015820634262069203,木,4.367878930826555,春,1.7252458026001585
楔,6.727435145116992,0.9310344827586207,13,0.06561705572687246,木,4.367878930826555,契,0.27733411221598403
楚,6.433134794376105,0.9655172413793104,13,0.4213241774638618,木,4.367878930826555,疋,2.0713638573679876
楞,6.778136848292794,0.8620689655172413,13,0.08983448870862953,木,4.367878930826555,NA,NA
楠,6.592578592184757,1,13,0.10778638431595332,木,4.367878930826555,南,1.0722462202526293
楷,6.672385952329346,0.9655172413793104,13,0.006380458549693074,木,4.367878930826555,皆,1.5069228904926795
楸,6.627050627541618,0.1724137931034483,13,0.06561705572687246,木,4.367878930826555,秋,1.7861378673245527
楼,6.572284200622802,0.896551724137931,13,2.0265038475320263,木,4.367878930826555,娄,2.8593014124143625
概,6.612580357894813,0.8275862068965517,13,0.3763579298272398,木,4.367878930826555,既,2.0475201842057715
榄,6.54565644045856,0.8620689655172413,13,0.045792232729559144,木,4.367878930826555,览,1.3381615513499308
榛,6.744443174243329,0.6551724137931034,14,0.02804229509074957,木,4.367878930826555,秦,0.7006864142313374
榜,6.621458488854509,0.7931034482758621,14,1.4547595165675236,木,4.367878930826555,旁,2.1703702754459924
榨,6.5392198986503,0.896551724137931,14,0.3597975510344005,木,4.367878930826555,窄,0.9523322441690873
榻,6.600950369216226,1,14,0.048674814992229434,木,4.367878930826555,NA,NA
槃,6.734317009767706,0.6206896551724138,14,0.03702787975577494,木,4.367878930826555,般,1.7525508625684973
槌,6.800005357839932,0.8275862068965517,14,0.16202643242117698,木,4.367878930826555,追,2.3155452842150988
槐,6.625623101252142,1,14,0.025018972282759518,木,4.367878930826555,鬼,1.8285961008206706
槛,6.576771437045961,0.8620689655172413,14,0.22002959399244498,木,4.367878930826555,监,2.262989944948977
槽,6.639234002726275,0.9310344827586207,15,0.40133159967783505,木,4.367878930826555,曹,2.398698492704321
樊,6.5964330441494035,0.896551724137931,15,0.05153839051532738,木,4.367878930826555,棥,0.5642753785522703
樘,6.729440097022089,0.3103448275862069,15,0.006380458549693074,木,4.367878930826555,堂,2.155561022682729
模,6.562969477057268,0.8275862068965517,15,1.0069920115171462,木,4.367878930826555,莫,2.8339651869135194
横,6.467023982283072,0.896551724137931,15,1.1960987736505084,木,4.367878930826555,黄,1.755046621143295
樱,6.6058210912074795,0.8275862068965517,15,0.16861532221101738,木,4.367878930826555,婴,1.5269450574184764
樽,6.608917258597111,0.7931034482758621,16,0.09760432887441087,木,4.367878930826555,尊,1.554123156634764
橇,6.727621242190059,0.5172413793103449,16,0.08983448870862953,木,4.367878930826555,毳,0.7410412377754348
橘,6.572269164076159,0.9655172413793104,16,0.29957266675849475,木,4.367878930826555,矞,1.2683579609847604
橙,6.499201471051086,0.8275862068965517,16,0.5023451698979732,木,4.367878930826555,登,1.7581265776137136
橱,6.817463915679784,0.5517241379310345,16,0.11524428532725489,木,4.367878930826555,厨,0.9379740126639577
橹,6.625062692294309,0.6551724137931034,16,0.012710712741786966,木,4.367878930826555,鲁,1.3357927700680359
檀,6.619080705428862,1,17,0.031044716583705063,木,4.367878930826555,亶,1.518124216076698
檫,6.652368092061031,0.1724137931034483,18,0.02804229509074957,木,4.367878930826555,察,2.101229322812019
欠,6.305595779793381,1,4,1.6322091976799766,欠,3.5685438602670345,NA,NA
次,6.37693853514091,1,6,3.2097333668735186,欠,3.5685438602670345,冫,3.11667251809747
欢,6.391277086133614,1,6,0.5757649805367194,欠,3.5685438602670345,NA,NA
欣,6.453531006583476,0.9655172413793104,8,0.23152056097025084,欠,3.5685438602670345,斤,3.4416447137160997
欧,6.403830311068202,1,8,1.6156797164904886,欠,3.5685438602670345,区,2.1746661747682903
欲,6.415521778039028,1,11,1.5803512369578874,欠,3.5685438602670345,谷,2.3395520031218573
欸,6.742611053615962,0.6551724137931034,11,0.19407010762109916,欠,3.5685438602670345,矣,2.307474857518067
欺,6.478169284809428,0.9655172413793104,12,0.1836399042213519,欠,3.5685438602670345,其,3.210503490414645
款,6.572150152170083,1,12,2.1894875063568624,欠,3.5685438602670345,NA,NA
歇,6.4881523129055125,0.9310344827586207,13,1.09111450731066,欠,3.5685438602670345,曷,2.87042269308405
歉,6.556796810540579,0.9655172413793104,14,0.47085132452611766,欠,3.5685438602670345,欠,2.4536014566818847
歌,6.529112110143114,0.9655172413793104,14,2.3660718306628095,欠,3.5685438602670345,哥,2.655780849791239
止,6.269953174258007,1,4,1.318833107475977,止,3.414084473778766,NA,NA
正,6.377153587003005,1,5,2.6030961751716593,止,3.414084473778766,NA,NA
此,6.360854349997301,0.9655172413793104,6,2.449061338004437,止,3.414084473778766,NA,NA
步,6.276025404331908,1,7,2.228510971637771,止,3.414084473778766,NA,NA
武,6.384820226745055,1,8,0.84583571378829,止,3.414084473778766,NA,NA
歧,6.727209999365019,0.9655172413793104,8,0.025018972282759518,止,3.414084473778766,支,2.4357225617795506
歪,6.54584210133764,0.9655172413793104,9,1.0960475168765997,止,3.414084473778766,NA,NA
歹,6.348234180873742,0.9310344827586207,4,0.02804229509074957,歹,3.0988999704639677,NA,NA
死,6.352620784384382,1,6,2.91365636560165,歹,3.0988999704639677,NA,NA
歼,6.612604098938101,1,7,0.14160653011825053,歹,3.0988999704639677,千,3.700311992048762
殃,6.645168799116539,0.9655172413793104,9,0.021974455110060194,歹,3.0988999704639677,央,2.653605517173586
殇,6.624859682897852,1,9,0.08192310435106014,歹,3.0988999704639677,NA,NA
殉,6.665740017746258,0.9655172413793104,10,0.13455957742262487,歹,3.0988999704639677,旬,1.5747024576065867
殊,6.497960581665557,1,10,0.5941825353510071,歹,3.0988999704639677,朱,2.1559354359489156
残,6.441122581493285,1,9,1.4113048124972885,歹,3.0988999704639677,戋,3.094251934559508
殒,6.67381702960921,0.8620689655172413,11,0.015820634262069203,歹,3.0988999704639677,员,2.2028916367060956
殖,6.560902983170748,1,12,0.021974455110060194,歹,3.0988999704639677,直,2.766899148166869
殴,6.552002739712715,0.9655172413793104,8,0.12981874384893433,殳,2.5160405119561204,区,2.1746661747682903
段,6.409553140568504,0.9655172413793104,9,2.335473547044758,殳,2.5160405119561204,NA,NA
殷,6.631083192424323,0.9310344827586207,10,0.021974455110060194,殳,2.5160405119561204,NA,NA
殿,6.517610139470224,1,13,0.5113618946581846,殳,2.5160405119561204,殿,1.2680113347997775
毁,6.518039742275614,0.896551724137931,13,1.6639806302256908,殳,2.5160405119561204,NA,NA
毋,6.559814829207292,0.9310344827586207,4,0.5326524797705606,毋,0.6118719408282769,母,3.0219086804641337
母,6.354291519448757,0.9655172413793104,5,1.2974584784483978,母,3.135701061840097,NA,NA
每,6.356141197293038,1,7,3.115352387516509,母,3.135701061840097,母,3.0219086804641337
毒,6.372279852611645,1,9,1.4113048124972885,母,3.135701061840097,NA,NA
比,6.407183681409539,1,4,3.182636907532295,比,3.203081919250248,NA,NA
毕,6.320847907576408,1,6,0.49930209413332777,比,3.203081919250248,比,2.4253933453880148
毗,6.837983203190101,0.5862068965517241,9,0.015820634262069203,比,3.203081919250248,比,2.4253933453880148
毙,6.769166592129137,0.8275862068965517,10,0.8285052240761899,比,3.203081919250248,比,2.4253933453880148
毛,6.321731680466754,0.9310344827586207,4,1.9231776774135347,毛,2.5642099931646385,NA,NA
毫,6.445567229383347,1,11,1.6539559682766944,毛,2.5642099931646385,NA,NA
毯,6.574870112062543,0.896551724137931,12,0.25541724580849623,毛,2.5642099931646385,炎,2.681028924059263
氏,6.407949065193259,0.896551724137931,4,1.0770552461092497,氏,2.607846676694549,NA,NA
民,6.268681117052574,1,5,0.9473209671486832,氏,2.607846676694549,NA,NA
气,6.305011617057334,1,4,2.0350809617733083,气,3.058395083669307,NA,NA
氚,6.6639301092531085,0.8620689655172413,7,0.031044716583705063,气,3.058395083669307,川,2.232544310796654
氛,6.653659502910333,0.8275862068965517,8,0.025018972282759518,气,3.058395083669307,分,2.9562929840279755
氟,6.712537796105391,0.7586206896551724,9,0.15078713096536428,气,3.058395083669307,弗,2.7144726006918254
氢,6.524579020875685,0.9310344827586207,9,0.25002944969093416,气,3.058395083669307,NA,NA
氧,6.458727344139516,1,10,0.4473596212719182,气,3.058395083669307,羊,3.391703798512999
氨,6.753698002543629,0.9310344827586207,10,0.23530114031999072,气,3.058395083669307,安,2.637951497213228
氪,6.781395676635717,0.6896551724137931,11,0.4575942894961355,气,3.058395083669307,克,0.3947142795333422
氮,6.729487669150557,0.9310344827586207,12,0.21221424741994135,气,3.058395083669307,炎,2.681028924059263
氰,6.790961038976351,0.6206896551724138,12,0.018908444316327377,气,3.058395083669307,青,3.6559852707658385
水,6.344239813044206,1,4,2.4683068534619976,水,3.2738092111422334,NA,NA
永,6.377901453756807,1,5,1.570249808949026,水,3.2738092111422334,NA,NA
汀,6.672408369585537,0.9310344827586207,5,0.2042285427069596,氵,4.280800368296714,丁,3.2909525409149207
汁,6.473241931601197,0.9655172413793104,5,0.7478777058197901,氵,4.280800368296714,十,3.464561302931012
求,6.371498122593808,1,7,2.615288537181568,水,3.2738092111422334,NA,NA
汇,6.416088244607835,1,5,1.2161262991598136,氵,4.280800368296714,NA,NA
汉,6.392175221979096,0.8620689655172413,5,1.3051793375640404,氵,4.280800368296714,NA,NA
汕,6.579394450467132,0.9655172413793104,6,0.05153839051532738,氵,4.280800368296714,山,1.2879114090157353
汗,6.4652384025265794,1,6,1.4170114127765747,氵,4.280800368296714,干,2.717150452747548
汝,6.438142455680885,0.9655172413793104,6,0.48792985223186885,氵,4.280800368296714,女,0.5881708267309689
汞,6.641333716863569,0.8275862068965517,7,0.34551095769694995,水,3.2738092111422334,工,3.36305968005113
江,6.455151702719204,0.9655172413793104,6,1.0655834489727716,氵,4.280800368296714,工,3.36305968005113
池,6.3962629120337935,1,6,0.7784189827718128,氵,4.280800368296714,也,3.9184734214945616
污,6.398581717551932,0.9655172413793104,6,0.27634689625303327,氵,4.280800368296714,NA,NA
汤,6.402821580706026,0.9655172413793104,6,1.7909406860117483,氵,4.280800368296714,NA,NA
汪,6.372696743002686,0.9655172413793104,7,0.7552954099802578,水,3.2738092111422334,王,2.4406254392223157
汰,6.584693262369274,0.9310344827586207,7,0.034026523775110236,氵,4.280800368296714,太,2.704046651392328
汲,6.559602467024651,0.896551724137931,7,0.10019817183413186,氵,4.280800368296714,及,3.0239856950719943
汶,6.694162451656725,0.9310344827586207,7,0.05153839051532738,氵,4.280800368296714,文,2.171917676593199
汽,6.454182940803344,0.9655172413793104,7,0.13219562957342365,氵,4.280800368296714,气,1.8713569020407497
沁,6.52754035914793,0.9655172413793104,7,0.021974455110060194,氵,4.280800368296714,心,1.1358193434272774
沃,6.416666937827403,1,7,0.9980325391229555,氵,4.280800368296714,夭,2.9214475217874503
沈,6.457001108340638,0.9655172413793104,7,0.4921035633051444,氵,4.280800368296714,冘,1.623275140490578
沉,6.432601319678696,0.9655172413793104,7,1.0934567074986037,氵,4.280800368296714,NA,NA
沏,6.59657999323416,0.7586206896551724,7,0.07110842178244968,氵,4.280800368296714,切,1.381593353799877
沐,6.504594504452116,1,7,0.08192310435106014,氵,4.280800368296714,木,1.0489309832658182
沓,6.625101971134309,1,8,0.20221577580113148,水,3.2738092111422334,NA,NA
沙,6.351922807458395,1,7,1.1514525943124003,氵,4.280800368296714,少,2.7911497946595354
沛,6.5842460622829355,1,7,0.045792232729559144,氵,4.280800368296714,市,1.7816577371497617
沟,6.456196134351909,0.9655172413793104,7,0.8890606722437061,氵,4.280800368296714,勾,2.3869193231960795
没,6.340868485715778,0.9655172413793104,7,3.4906340195531516,氵,4.280800368296714,NA,NA
沤,6.692538838408803,0.5172413793103449,7,0.006380458549693074,氵,4.280800368296714,区,2.1746661747682903
沥,6.5252032937919315,0.9655172413793104,7,0.02804229509074957,氵,4.280800368296714,历,1.207125193282111
沦,6.6605582652798265,0.7586206896551724,7,0.07110842178244968,氵,4.280800368296714,仑,2.7769216885926973
沧,6.480031147912685,0.9310344827586207,7,0.012710712741786966,氵,4.280800368296714,仓,2.81620197964271
沪,6.492889314050351,0.9310344827586207,7,0.7030677233802329,氵,4.280800368296714,户,2.605118787629053
沫,6.512899807373534,0.9655172413793104,8,0.0792174357465669,氵,4.280800368296714,末,1.7285842622222878
沭,6.666908175547158,0.5517241379310345,8,0.025018972282759518,氵,4.280800368296714,术,2.43320656557617
河,6.457070989732456,0.9655172413793104,8,1.4948778156375386,氵,4.280800368296714,可,3.2256940047552276
沸,6.427696488354534,1,8,0.021974455110060194,氵,4.280800368296714,弗,2.7144726006918254
油,6.375642963387253,0.9310344827586207,8,1.8616526757830003,氵,4.280800368296714,由,2.9692559581522486
治,6.570883382385202,0.8620689655172413,8,1.3378763829664275,氵,4.280800368296714,台,3.0192824957617317
沼,6.508583115409294,0.8275862068965517,8,0.22582599146189336,氵,4.280800368296714,召,3.30317630845622
沽,6.710042272066568,0.896551724137931,8,0.031044716583705063,氵,4.280800368296714,古,3.0270373744391095
沾,6.410108740184834,1,8,1.1087611560734936,氵,4.280800368296714,占,3.656184122463196
沿,6.389201605736761,1,8,0.6545326906136444,氵,4.280800368296714,NA,NA
泄,6.532835664325729,0.9310344827586207,8,0.4213241774638618,氵,4.280800368296714,世,1.4836143949581484
泅,6.571752362962037,0.7931034482758621,8,0.006380458549693074,氵,4.280800368296714,囚,0.06370855939141737
泉,6.349718519154523,1,9,0.6234973877950521,水,3.2738092111422334,NA,NA
泊,6.540839039977635,0.8620689655172413,8,0.327726651642141,氵,4.280800368296714,白,2.948556630886194
泌,6.577480469596529,0.9310344827586207,8,0.06284511327705045,氵,4.280800368296714,必,2.3802961018003437
泓,6.524868510662033,0.9310344827586207,8,0.018908444316327377,氵,4.280800368296714,弘,2.683591727088221
法,6.529447829633396,0.9655172413793104,8,1.747123477396244,氵,4.280800368296714,NA,NA
泛,6.399531162546701,0.9310344827586207,8,0.3987730546088588,氵,4.280800368296714,乏,1.5396957186319455
泠,6.609630884944958,0.5517241379310345,8,0.015820634262069203,氵,4.280800368296714,令,3.0971064086746147
泡,6.393489306204152,0.9655172413793104,8,1.8221458408281936,氵,4.280800368296714,包,2.992791276461548
波,6.491886783328778,0.9310344827586207,8,1.7540974735007593,氵,4.280800368296714,皮,3.2464906777460767
泣,6.4171730062477765,1,8,0.4730195783660997,氵,4.280800368296714,立,2.742752303310129
泥,6.3935257876718845,1,8,0.7181195409349798,氵,4.280800368296714,尼,3.0864661842014893
注,6.4755987656894325,1,8,1.1290805505573853,氵,4.280800368296714,主,3.079130322034143
泪,6.430436841750742,0.9655172413793104,8,1.7405616297576623,氵,4.280800368296714,NA,NA
泰,6.48981001052717,1,10,1.1394760756014979,氺,1.8349151236142698,NA,NA
泱,6.532280535926149,0.9310344827586207,8,0.009535876619218136,氵,4.280800368296714,央,2.653605517173586
泳,6.48635418574095,0.896551724137931,8,0.3231489300840411,氵,4.280800368296714,永,1.5725846872942701
泵,6.704169092255255,0.8620689655172413,9,0.2571984261393445,石,3.2675292285947815,NA,NA
泷,6.631431288183094,0.8620689655172413,8,0.0792174357465669,氵,4.280800368296714,龙,2.365917574133703
泻,6.445876878393767,1,8,0.10527168310679376,氵,4.280800368296714,写,0.9934097752056513
泼,6.586027290900982,0.9655172413793104,8,0.8304090119515997,氵,4.280800368296714,发,2.0080846734665547
泽,6.495867160993072,1,8,0.33372932315659865,氵,4.280800368296714,NA,NA
泾,6.779153372923583,0.8620689655172413,8,0.006380458549693074,氵,4.280800368296714,NA,NA
洁,6.627577224104657,0.8275862068965517,9,0.39098806661590174,氵,4.280800368296714,吉,2.921316465445481
洋,6.461281312252337,0.7586206896551724,9,1.1566460542120636,氵,4.280800368296714,羊,3.391703798512999
洒,6.609911043320127,1,9,1.0213257701770568,氵,4.280800368296714,西,2.252073513221688
洗,6.549367708131876,0.9655172413793104,9,2.2154382127349286,氵,4.280800368296714,先,3.019579844537634
洙,6.607103953161479,0.3103448275862069,9,0.10019817183413186,氵,4.280800368296714,朱,2.1559354359489156
洛,6.615294783305213,0.9655172413793104,9,1.1019428746233322,氵,4.280800368296714,各,3.3823519688844037
洞,6.526640495648749,0.896551724137931,9,1.4429639647344041,氵,4.280800368296714,同,2.046712062303551
津,6.423510170383291,0.9655172413793104,9,0.7174957516778957,氵,4.280800368296714,NA,NA
洪,6.478342494819507,1,9,0.7278664494674894,氵,4.280800368296714,共,2.432826799680601
洲,6.595954490112327,0.8275862068965517,9,0.47085132452611766,氵,4.280800368296714,州,1.9393464988495128
活,6.511591799704251,0.9310344827586207,9,2.4896646339328137,氵,4.280800368296714,舌,3.5035711250619572
洼,6.538720810157372,0.9655172413793104,9,0.048674814992229434,氵,4.280800368296714,圭,2.9902916926420664
洽,6.596970364319167,0.896551724137931,9,0.05438320830547721,氵,4.280800368296714,合,3.5717873120926735
派,6.44188649431899,1,9,1.8048853415806783,氵,4.280800368296714,𠂢,2.1341614828980435
流,6.350646851115472,0.9655172413793104,9,1.6390619482335769,氵,4.280800368296714,NA,NA
浅,6.4141999757248565,1,8,1.1846772379555603,氵,4.280800368296714,戋,3.094251934559508
浆,6.539442185410657,1,10,0.5083815622516207,水,3.2738092111422334,NA,NA
浇,6.546963637715817,1,9,0.43453696944233144,氵,4.280800368296714,尧,2.4938692857736604
测,6.512052832915257,0.896551724137931,9,1.4676717283940754,氵,4.280800368296714,则,2.562251693767877
济,6.516273882765958,0.8620689655172413,9,0.5680021375046146,氵,4.280800368296714,齐,2.2137636547640844
浏,6.584803983916184,0.7586206896551724,9,0.021974455110060194,氵,4.280800368296714,刘,1.0039514209541889
浑,6.538797911068188,1,9,0.3936102963552923,氵,4.280800368296714,军,2.3446348998739928
浓,6.508722818716472,1,9,1.256469987990856,氵,4.280800368296714,农,1.813474236405938
浜,6.837401998766451,0.20689655172413793,10,0.034026523775110236,氵,4.280800368296714,兵,1.6941610264029654
浣,6.653026213086002,0.896551724137931,10,0.021974455110060194,氵,4.280800368296714,完,2.3638903279583663
浦,6.64759173596197,0.8620689655172413,10,0.27634689625303327,氵,4.280800368296714,甫,2.2502572333727926
浩,6.540916534295904,0.9310344827586207,10,0.26073901991041115,氵,4.280800368296714,告,2.7909103934472226
浪,6.429100573923496,1,10,1.909874145729637,氵,4.280800368296714,良,3.0219413419383674
浮,6.404539932629896,1,10,0.5373530800399302,氵,4.280800368296714,孚,1.9943118724614664
浴,6.481575571282802,0.9655172413793104,10,0.5465920123199435,氵,4.280800368296714,谷,2.3395520031218573
海,6.531715584049723,0.896551724137931,10,1.8468836574284506,氵,4.280800368296714,每,2.9662599855895415
浸,6.457587367300702,0.9655172413793104,10,0.815405058696692,氵,4.280800368296714,NA,NA
涂,6.523389878578632,0.9310344827586207,10,1.4434288484497175,氵,4.280800368296714,余,2.7190630853597315
涅,6.6795371469776095,0.7931034482758621,10,0.27634689625303327,氵,4.280800368296714,圼,1.569936605966922
消,6.512712254670203,0.8620689655172413,10,1.1406431498259981,氵,4.280800368296714,肖,2.8959965293114776
涉,6.494280537627523,0.9655172413793104,10,0.2963360546020465,氵,4.280800368296714,NA,NA
涌,6.500445137251671,0.9655172413793104,10,0.6594978595409017,氵,4.280800368296714,甬,3.0957185174059902
涓,6.516041706832558,0.9310344827586207,10,0.009535876619218136,氵,4.280800368296714,肙,1.5338381250768436
涛,6.469249292396475,0.8275862068965517,10,0.20825319307268497,氵,4.280800368296714,寿,2.0284809686130783
涝,6.615680203790415,0.7931034482758621,10,0.009535876619218136,氵,4.280800368296714,劳,1.5971805272808115
涡,6.592631810331046,0.9310344827586207,10,0.0738282844011087,氵,4.280800368296714,呙,2.4461189806605823
涣,6.630822807625602,0.9655172413793104,10,0.009535876619218136,氵,4.280800368296714,奂,2.70284094032906
润,6.427910903627817,0.9655172413793104,10,0.3307383581788762,氵,4.280800368296714,闰,1.788413034932498
涨,6.4881716945739045,0.896551724137931,10,1.6014080605346837,氵,4.280800368296714,张,1.9162006678642023
涩,6.516940268975212,0.9655172413793104,10,0.13928073271852426,氵,4.280800368296714,歰,1.2531828724500496
涮,6.607256813445929,0.8275862068965517,11,0.23716658268547308,氵,4.280800368296714,刷,0.7822432331761897
涯,6.527631384926197,0.9310344827586207,11,0.05153839051532738,氵,4.280800368296714,厓,1.9507371558264566
液,6.578025304966023,1,11,0.7144052097610996,氵,4.280800368296714,夜,1.7789192721177118
涵,6.521889356580186,0.896551724137931,11,0.12502558681994894,氵,4.280800368296714,函,1.341202971040699
淀,6.574827079167679,0.9310344827586207,11,0.012710712741786966,氵,4.280800368296714,定,1.5694745699848975
淇,6.606906944634152,0.896551724137931,11,0.034026523775110236,氵,4.280800368296714,其,3.210503490414645
淋,6.604891020170581,0.9655172413793104,11,0.5529479235853896,氵,4.280800368296714,林,2.1916167078386453
淌,6.574309332059045,0.9655172413793104,11,0.21221424741994135,氵,4.280800368296714,尚,3.035822906878628
淑,6.58299049124408,0.8620689655172413,11,0.09760432887441087,氵,4.280800368296714,叔,2.260206904897668
淖,6.71790017674282,0.27586206896551724,11,0.009535876619218136,氵,4.280800368296714,卓,2.667157719108225
淘,6.504061729740802,0.9655172413793104,11,0.4089349586788017,氵,4.280800368296714,匋,2.288745853116139
淡,6.514371026495587,0.9655172413793104,11,1.3943711187328576,氵,4.280800368296714,炎,2.681028924059263
淤,6.600052244004789,1,11,0.4126956916034997,氵,4.280800368296714,於,0.6262992973970549
淫,6.582737015813442,0.9655172413793104,11,0.9180041104808229,氵,4.280800368296714,NA,NA
淮,6.643337361407619,0.8275862068965517,11,0.009535876619218136,氵,4.280800368296714,隹,3.485260361317536
深,6.350973534657509,1,11,2.112104403209017,氵,4.280800368296714,罙,2.683111546901819
淳,6.503107001752427,0.9310344827586207,11,0.21808890286084492,氵,4.280800368296714,享,1.867823852005781
混,6.527868596897367,0.7586206896551724,11,1.8063963887095829,氵,4.280800368296714,昆,2.2423142835783354
淹,6.513261753579818,1,11,0.5884061772165802,氵,4.280800368296714,奄,2.046577098960346
添,6.412145473488419,0.9655172413793104,11,1.3996616095138452,氵,4.280800368296714,忝,1.7161060588358343
清,6.513670760983906,0.8620689655172413,11,1.8836216939710086,氵,4.280800368296714,青,3.6559852707658385
渊,6.485379919732731,1,11,0.021974455110060194,氵,4.280800368296714,NA,NA
渎,6.670354162111563,0.8275862068965517,11,0.08192310435106014,氵,4.280800368296714,卖,2.844572287626412
渐,6.443786256767372,0.9655172413793104,11,1.2686060503597494,氵,4.280800368296714,斩,2.0775968035494112
渔,6.527787370732365,0.9655172413793104,11,0.2445492428978945,氵,4.280800368296714,鱼,1.4070235961224558
渗,6.528427155099118,0.896551724137931,11,0.3044043496837311,氵,4.280800368296714,参,2.099117557629357
渝,6.623559217809944,0.8620689655172413,12,0.15757764052072906,氵,4.280800368296714,俞,2.638745564808112
渠,6.542088968398355,1,12,0.08721334123161469,氵,4.280800368296714,洰,0.9190152982729831
渡,6.541201697323908,1,12,0.7490247883177099,氵,4.280800368296714,度,1.4204244674507478
渣,6.517651270273098,0.9310344827586207,12,0.71502508009086,氵,4.280800368296714,查,1.4690027089581477
渥,6.871939277896404,0.7241379310344828,12,0.16202643242117698,氵,4.280800368296714,屋,2.238913073050771
温,6.401747128628321,1,12,1.017016635343629,氵,4.280800368296714,昷,2.5185106497557133
港,6.464118551981851,0.9655172413793104,12,1.3554112880728648,氵,4.280800368296714,巷,2.0101430054718246
渴,6.425230566453664,0.9655172413793104,12,0.9764829527303541,氵,4.280800368296714,曷,2.87042269308405
游,6.497369877651594,0.9655172413793104,12,1.6816237908498866,氵,4.280800368296714,斿,2.8106456407097675
渺,6.549818849408171,0.9655172413793104,12,0.05153839051532738,氵,4.280800368296714,眇,1.0805182605271177
湄,6.679403486138481,0.7586206896551724,12,0.009535876619218136,氵,4.280800368296714,眉,1.4109542882348851
湖,6.42285521988636,0.9310344827586207,12,1.5396668895479733,氵,4.280800368296714,胡,2.3684406741734043
湛,6.692953444234141,0.9655172413793104,12,0.015820634262069203,氵,4.280800368296714,甚,1.747900987601837
湾,6.475770623109554,0.9655172413793104,12,0.5884061772165802,氵,4.280800368296714,弯,1.8575857610173874
湿,6.3819814417450225,0.9310344827586207,12,1.4685481820879316,氵,4.280800368296714,NA,NA
溃,6.537051589308854,1,12,0.0924399113311414,氵,4.280800368296714,贵,2.2158299531843784
溅,6.577467150232011,1,12,0.46205342078707445,氵,4.280800368296714,贱,0.719902787113901
源,6.447330899040184,1,13,0.7962759134103926,氵,4.280800368296714,原,2.7937334758172456
溜,6.589197507580075,0.9655172413793104,13,1.3462257975372371,氵,4.280800368296714,留,1.7817998785835099
溢,6.546975876075289,1,13,1.239184319501786,氵,4.280800368296714,益,1.4848093024564724
溪,6.458318731464895,1,13,0.7757269237808101,氵,4.280800368296714,奚,1.2614841241312187
溯,6.501087006971875,0.8620689655172413,13,0.11277252110537028,氵,4.280800368296714,朔,1.3982838337649335
溶,6.521086340486811,0.9655172413793104,13,0.3896798432192493,氵,4.280800368296714,容,1.464757731622886
溺,6.5465488589990875,0.9310344827586207,13,0.19407010762109916,氵,4.280800368296714,NA,NA
滋,6.53019748999123,0.9655172413793104,12,0.2847915559501461,氵,4.280800368296714,兹,2.0074106209919447
